,Unnamed: 0,Growth Temp (Celsius),Metal_mmol (mmol),Chalcogen_mmol (mmol),CA_mmol (mmol),Amines_mmol (mmol),Phosphines_mmol (mmol),S_I_amount (g),S_II_amount (g),Time_min (min),x0_cadmium acetate,x0_cadmium acetate dihydrate,x0_cadmium oxide,x0_cadmium stearate,x0_dimethylcadmium,x1_None,x1_benzoic acid,x1_dodecylphosphonic acid,x1_ethylphosphonic acid,x1_lauric acid,x1_myrstic acid,x1_oleic acid,x1_stearic acid,x2_2-6-dimethylpyridine,x2_None,x2_aniline,x2_benzylamine,x2_dioctylamine/hexadecylamine,x2_dodecylamine,x2_heptylamine,x2_hexadecylamine,x2_octadecylamine,x2_octylamine,x2_oleylamine,x2_pyridine,x2_trioctylamine,x3_None,x3_diphenylphosphine,x3_tributylphosphine,x3_trioctylphosphine,x3_triphenylphosphine,x4_None,x4_liquid parafin,x4_octadecene,x4_phenyl ether,x4_trioctylphosphine oxide,x5_None,x5_phosphinic acid,x5_trioctylphosphine oxide,diameter_nm,abs_nm,emission_nm
154,154,0.325710098,-0.346710704,-0.396278724,0.292199722,0.003542277,0.020225144,-0.363794902,-0.302794283,-0.236349213,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2.85,534.0,577
155,155,0.325710098,-0.346710704,-0.396278724,0.292199722,0.003542277,0.020225144,-0.363794902,-0.302794283,-0.235995363,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3.12,561.0,586
156,156,0.325710098,-0.346710704,-0.396278724,0.292199722,0.003542277,0.020225144,-0.363794902,-0.302794283,-0.234954629,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3.46,570.0,594
157,157,0.325710098,-0.346710704,-0.396278724,0.292199722,0.003542277,0.020225144,-0.363794902,-0.302794283,-0.23287316,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3.79,579.0,595
158,158,0.325710098,-0.473265357,-0.153680105,-0.479515944,1.167472076,0.213979382,-0.489750585,-0.302794283,-0.237029229,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1.98,450.0,530.25
159,159,0.325710098,-0.473265357,-0.153680105,-0.479515944,1.167472076,0.213979382,-0.489750585,-0.302794283,-0.237009038,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2.09,467.0,533.0
160,160,0.325710098,-0.473265357,-0.153680105,-0.479515944,1.167472076,0.213979382,-0.489750585,-0.302794283,-0.236963246,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2.34,497.0,542.75
161,161,0.325710098,-0.473265357,-0.153680105,-0.479515944,1.167472076,0.213979382,-0.489750585,-0.302794283,-0.236703062,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3.21,557.0,566.25
162,162,0.325710098,-0.473265357,-0.153680105,-0.479515944,1.167472076,0.213979382,-0.489750585,-0.302794283,-0.235839253,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,4.37,594.0,604.0
163,163,0.325710098,-0.473265357,-0.153680105,-0.479515944,1.167472076,0.213979382,-0.489750585,-0.302794283,-0.232082202,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,6.04,628.0,610.5
164,164,-2.470662777,0.147438665,0.532919758,-0.525726463,-0.49946256,0.190288908,-0.402807724,-0.302794283,4.258936308,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1.74,422.0,510
165,165,-2.470662777,0.147438665,0.532919758,1.42666796,-0.49946256,0.190288908,-0.402807724,-0.302794283,4.258936308,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1.75,404.0,451
166,166,-2.470662777,0.147438665,0.532919758,0.976115401,-0.49946256,0.190288908,-0.402807724,-0.302794283,4.258936308,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1.79,407.0,483
167,167,-2.470662777,0.147438665,0.532919758,0.953010142,-0.49946256,0.190288908,-0.402807724,-0.302794283,4.258936308,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1.71,418.0,530
168,168,-2.470662777,0.147438665,0.532919758,-0.525726463,1.851792611,0.190288908,-0.402807724,-0.302794283,4.258936308,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1.97,413.0,584
169,169,-0.140352048,-0.41464331,0.624466407,-0.525726463,-0.49946256,-0.121071616,-0.566728457,-0.302794283,-0.21622141,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2.0,486.0,488
170,170,-0.140352048,-0.41464331,0.624466407,-0.525726463,-0.49946256,-0.121071616,-0.566728457,-0.302794283,-0.174592036,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2.0,434.0,508
171,171,-0.140352048,-0.41464331,0.624466407,-0.525726463,-0.49946256,-0.121071616,-0.566728457,-0.302794283,-0.049703914,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2.0,414.0,523
172,172,-2.859047898,0.8371098,1.173746298,0.895246993,0.762775036,-0.122763793,-0.68147074,-0.302794283,-0.234954629,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1.44,383.0,529.0
173,173,-2.859047898,0.8371098,1.173746298,0.895246993,0.762775036,-0.122763793,-0.68147074,-0.302794283,-0.230791691,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1.55,399.0,529.0
174,174,-2.859047898,0.8371098,1.173746298,0.895246993,0.762775036,-0.122763793,-0.68147074,-0.302794283,-0.226628754,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1.67,412.0,537.0
175,175,-2.859047898,0.8371098,1.173746298,0.895246993,0.762775036,-0.122763793,-0.68147074,-0.302794283,-0.174592036,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1.67,415.0,537.0
176,176,-2.859047898,0.8371098,1.173746298,0.895246993,0.762775036,-0.122763793,-0.68147074,-0.302794283,0.075184209,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1.67,418.0,537.0
177,177,-2.781370874,0.8371098,1.173746298,0.895246993,0.762775036,-0.122763793,-0.68147074,-0.302794283,0.595551385,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1.13,350.0,542.25
178,178,-2.781370874,0.8371098,1.173746298,0.895246993,0.762775036,-0.122763793,-0.68147074,-0.302794283,2.198282289,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1.33,380.0,542.25
179,179,-2.781370874,0.8371098,1.173746298,0.895246993,0.762775036,-0.122763793,-0.68147074,-0.302794283,6.548551884,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1.33,380.0,542.25
180,180,-2.781370874,0.8371098,1.173746298,0.895246993,0.762775036,-0.122763793,-0.68147074,-0.302794283,8.463503094,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1.33,380.0,542.25
181,181,-2.315308728,0.8371098,1.173746298,0.895246993,0.762775036,-0.122763793,-0.68147074,-0.302794283,-0.21622141,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1.44,380.0,542.25
182,182,-2.315308728,0.8371098,1.173746298,0.895246993,0.762775036,-0.122763793,-0.68147074,-0.302794283,-0.049703914,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1.44,380.0,542.25
183,183,-2.315308728,0.8371098,1.173746298,0.895246993,0.762775036,-0.122763793,-0.68147074,-0.302794283,0.210479674,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1.67,405.0,542.25
184,184,-2.315308728,0.8371098,1.173746298,0.895246993,0.762775036,-0.122763793,-0.68147074,-0.302794283,2.354392442,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1.78,430.0,542.25
185,185,-1.771569558,0.8371098,1.173746298,0.895246993,0.762775036,-0.122763793,-0.68147074,-0.302794283,-0.226628754,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1.78,430.0,542.25
186,186,-1.771569558,0.8371098,1.173746298,0.895246993,0.762775036,-0.122763793,-0.68147074,-0.302794283,-0.153777349,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2.15,475.0,542.25
187,187,-1.771569558,0.8371098,1.173746298,0.895246993,0.762775036,-0.122763793,-0.68147074,-0.302794283,0.148035613,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2.52,510.0,561.5
188,188,-1.771569558,0.8371098,1.173746298,0.895246993,0.762775036,-0.122763793,-0.68147074,-0.302794283,2.604168686,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2.84,545.0,561.5
189,189,0.791772243,-0.478093055,-0.327618738,-0.465652788,-0.184792092,0.02191732,-0.464113588,-0.302794283,-0.236932024,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3.8,572.4977777777779,555
190,190,0.791772243,-0.478093055,-0.327618738,-0.465652788,-0.218715674,0.02191732,-0.464113588,-0.302794283,-0.236932024,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3.8,572.4977777777779,550
191,191,0.791772243,-0.478093055,-0.327618738,-0.465652788,-0.297090847,0.02191732,-0.464113588,-0.302794283,-0.236932024,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3.7,552.9777777777778,540
192,192,0.791772243,-0.478093055,-0.327618738,-0.465652788,-0.343881994,0.02191732,-0.464113588,-0.302794283,-0.236932024,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3.6,572.4977777777779,530
193,193,0.791772243,-0.478093055,-0.327618738,-0.465652788,-0.184792092,0.02191732,-0.464113588,-0.302794283,-0.235995363,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,4.3,581.8342857142857,595
194,194,0.791772243,-0.478093055,-0.327618738,-0.465652788,-0.218715674,0.02191732,-0.464113588,-0.302794283,-0.235995363,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,4.1,576.2977777777778,585
195,195,0.791772243,-0.478093055,-0.327618738,-0.465652788,-0.297090847,0.02191732,-0.464113588,-0.302794283,-0.235995363,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,4.0,556.7777777777777,570
196,196,0.791772243,-0.478093055,-0.327618738,-0.465652788,-0.343881994,0.02191732,-0.464113588,-0.302794283,-0.235995363,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3.9,576.2977777777778,560
197,197,0.791772243,-0.478093055,-0.327618738,-0.465652788,-0.184792092,0.02191732,-0.464113588,-0.302794283,-0.226628754,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,4.2,576.0461904761904,590
198,198,0.791772243,-0.478093055,-0.327618738,-0.465652788,-0.218715674,0.02191732,-0.464113588,-0.302794283,-0.226628754,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,4.2,576.0461904761904,590
199,199,0.791772243,-0.478093055,-0.327618738,-0.465652788,-0.297090847,0.02191732,-0.464113588,-0.302794283,-0.226628754,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,4.1,556.5261904761904,580
200,200,0.791772243,-0.478093055,-0.327618738,-0.465652788,0.015240064,0.02191732,-0.464113588,-0.302794283,-0.236932024,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3.7,572.4977777777779,535
201,201,0.791772243,-0.478093055,-0.327618738,-0.465652788,0.077238335,0.02191732,-0.464113588,-0.302794283,-0.236932024,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,4.1,574.0977777777778,575
202,202,0.791772243,-0.478093055,-0.327618738,-0.465652788,-0.095888912,0.02191732,-0.464113588,-0.302794283,-0.236932024,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3.6,572.4977777777779,530
203,203,0.791772243,-0.478093055,-0.327618738,-0.465652788,-0.073663116,0.02191732,-0.464113588,-0.302794283,-0.236932024,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,4.0,574.0977777777778,565
204,204,0.481064146,-0.466368646,-0.50155737,-0.387094906,-0.49946256,-0.371513776,-0.439424045,1.788095072,-0.236765506,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2.1,490.0,524.75
205,205,0.481064146,-0.466368646,-0.50155737,-0.387094906,-0.49946256,-0.371513776,-0.439424045,1.788095072,-0.236161881,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2.6,530.0,580.5
206,206,0.481064146,-0.466368646,-0.50155737,-0.387094906,-0.49946256,-0.371513776,-0.439424045,1.788095072,-0.233122936,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3.4,570.0,580.25
207,207,0.481064146,-0.466368646,-0.50155737,-0.387094906,-0.49946256,-0.371513776,-0.439424045,1.788095072,-0.229272219,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3.7,580.0,580.25
208,208,0.481064146,-0.466368646,-0.50155737,-0.387094906,-0.49946256,-0.371513776,-0.439424045,1.788095072,-0.194927985,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4.4,610.0,593.0
209,209,0.481064146,-0.466368646,-0.50155737,-0.387094906,-0.49946256,-0.371513776,-0.439424045,1.788095072,-0.152070545,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4.5,610.0,593.0
210,210,0.481064146,-0.466368646,-0.50155737,-0.387094906,-0.49946256,-0.371513776,-0.387704189,-0.302794283,-0.236723877,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2.9,550.0,564.25
211,211,0.481064146,-0.466368646,-0.50155737,-0.387094906,-0.49946256,-0.371513776,-0.387704189,-0.302794283,-0.232623384,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3.6,575.0,590.35
212,212,0.481064146,-0.466368646,-0.50155737,-0.387094906,-0.49946256,-0.371513776,-0.387704189,-0.302794283,-0.227565415,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,4.1,595.0,594.35
213,213,0.481064146,-0.466368646,-0.50155737,-0.387094906,-0.49946256,-0.371513776,-0.387704189,-0.302794283,-0.210351669,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,4.4,600.0,597.85
214,214,0.481064146,-0.466368646,-0.50155737,-0.387094906,-0.49946256,-0.371513776,-0.387704189,-0.302794283,-0.188912541,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,4.5,605.0,600.35
215,215,0.481064146,-0.466368646,-0.50155737,-0.387094906,-0.49946256,-0.371513776,-0.387704189,-0.302794283,-0.147179093,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,5.1,630.0,600.35
216,216,0.481064146,-0.466368646,-0.50155737,-0.387094906,-0.49946256,-0.371513776,-0.439424045,0.01083912,-0.236827951,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2.3,510.0,525.5
217,217,0.481064146,-0.466368646,-0.50155737,-0.387094906,-0.49946256,-0.371513776,-0.439424045,0.01083912,-0.235995363,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3.0,550.0,580.5
218,218,0.481064146,-0.466368646,-0.50155737,-0.387094906,-0.49946256,-0.371513776,-0.439424045,0.01083912,-0.233913894,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3.5,570.0,590.35
219,219,0.481064146,-0.466368646,-0.50155737,-0.387094906,-0.49946256,-0.371513776,-0.439424045,0.01083912,-0.229917474,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4.0,590.0,594.35
220,220,0.481064146,-0.466368646,-0.50155737,-0.387094906,-0.49946256,-0.371513776,-0.439424045,0.01083912,-0.207479242,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4.4,600.0,597.85
221,221,0.481064146,-0.466368646,-0.50155737,-0.387094906,-0.49946256,-0.371513776,-0.439424045,0.01083912,-0.181356809,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4.5,600.0,600.35
222,222,0.481064146,-0.466368646,-0.50155737,-0.387094906,-0.49946256,-0.371513776,-0.439424045,0.219928055,-0.236682248,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2.2,500.0,535.5
223,223,0.481064146,-0.466368646,-0.50155737,-0.387094906,-0.49946256,-0.371513776,-0.439424045,0.219928055,-0.235620699,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2.8,545.0,562.25
224,224,0.481064146,-0.466368646,-0.50155737,-0.387094906,-0.49946256,-0.371513776,-0.439424045,0.219928055,-0.231832426,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3.6,570.0,590.35
225,225,0.481064146,-0.466368646,-0.50155737,-0.387094906,-0.49946256,-0.371513776,-0.439424045,0.219928055,-0.21990561,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4.3,600.0,597.85
226,226,0.481064146,-0.466368646,-0.50155737,-0.387094906,-0.49946256,-0.371513776,-0.439424045,0.219928055,-0.185686264,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4.6,620.0,600.35
227,227,0.481064146,-0.466368646,-0.50155737,-0.387094906,-0.49946256,-0.371513776,-0.439424045,0.219928055,-0.126572553,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4.9,620.0,600.35
228,228,0.481064146,-0.466368646,-0.50155737,-0.387094906,-0.49946256,-0.371513776,-0.439424045,5.968747225,-0.236765506,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1.7,450.0,517.5
229,229,0.481064146,-0.466368646,-0.50155737,-0.387094906,-0.49946256,-0.371513776,-0.439424045,5.968747225,-0.233913894,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2.5,530.0,574.25
230,230,0.481064146,-0.466368646,-0.50155737,-0.387094906,-0.49946256,-0.371513776,-0.439424045,5.968747225,-0.207125392,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3.5,585.0,580.25
231,231,0.481064146,-0.466368646,-0.50155737,-0.387094906,-0.49946256,-0.371513776,-0.439424045,5.968747225,-0.181460883,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3.7,590.0,580.25
232,232,0.481064146,-0.466368646,-0.50155737,-0.387094906,-0.49946256,-0.371513776,-0.439424045,5.968747225,-0.149156489,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3.9,595.0,581.0
