,Growth Temp (Celsius),Metal_mmol (mmol),Chalcogen_mmol (mmol),CA_mmol (mmol),Amines_mmol (mmol),Phosphines_mmol (mmol),S_I_amount (g),S_II_amount (g),Time_min (min),x0_cadmium acetate,x0_cadmium acetate dihydrate,x0_cadmium oxide,x0_cadmium stearate,x0_dimethylcadmium,x1_None,x1_benzoic acid,x1_dodecylphosphonic acid,x1_ethylphosphonic acid,x1_lauric acid,x1_myrstic acid,x1_oleic acid,x1_stearic acid,x2_2-6-dimethylpyridine,x2_None,x2_aniline,x2_benzylamine,x2_dioctylamine/hexadecylamine,x2_dodecylamine,x2_heptylamine,x2_hexadecylamine,x2_octadecylamine,x2_octylamine,x2_oleylamine,x2_pyridine,x2_trioctylamine,x3_None,x3_diphenylphosphine,x3_tributylphosphine,x3_trioctylphosphine,x3_triphenylphosphine,x4_None,x4_liquid parafin,x4_octadecene,x4_phenyl ether,x4_trioctylphosphine oxide,x5_None,x5_phosphinic acid,x5_trioctylphosphine oxide,diameter_nm,abs_nm,emission_nm
53,1.1051027856266395,-0.040265300127674195,-0.156659073607099,-0.525436684979579,1.9280741173883507,-0.2620864772059804,0.10895548477181165,-0.3020874190505117,-0.13222126118016692,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.07,548,558
54,1.1051027856266395,-0.040265300127674195,-0.156659073607099,-0.525436684979579,1.9280741173883507,-0.2620864772059804,0.10895548477181165,-0.3020874190505117,-0.027937140918470996,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.19,570,580
55,1.1051027856266395,-0.040265300127674195,-0.156659073607099,-0.525436684979579,1.9280741173883507,-0.2620864772059804,0.10895548477181165,-0.3020874190505117,0.07634697934322493,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.3,580,590
56,1.1051027856266395,-0.040265300127674195,-0.156659073607099,-0.525436684979579,1.9280741173883507,-0.2620864772059804,0.10895548477181165,-0.3020874190505117,0.18063109960492085,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.39,595,600
57,1.1051027856266395,-0.040265300127674195,-0.156659073607099,-0.525436684979579,1.9280741173883507,-0.2620864772059804,0.10895548477181165,-0.3020874190505117,0.2390302069514706,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.9,630,640
58,1.1051027856266395,-0.040265300127674195,-0.156659073607099,-0.525436684979579,1.9280741173883507,-0.2620864772059804,0.10895548477181165,-0.3020874190505117,0.2849152198666168,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.05,640,650
59,0.32667397215092103,-0.40294527085021803,-0.4730426892238164,-0.525436684979579,1.6919507829786133,0.4634978554911061,-0.4025856322914537,-0.3020874190505117,-0.23615707248018877,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.92,460,470
60,0.32667397215092103,-0.40294527085021803,-0.4730426892238164,-0.525436684979579,1.6919507829786133,0.4634978554911061,-0.4025856322914537,-0.3020874190505117,-0.22607696941569327,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.87,540,550
61,0.32667397215092103,-0.40294527085021803,-0.4730426892238164,-0.525436684979579,1.6919507829786133,0.4634978554911061,-0.4025856322914537,-0.3020874190505117,-0.20522014536335406,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.02,550,565
62,0.32667397215092103,-0.40294527085021803,-0.4730426892238164,-0.525436684979579,1.6919507829786133,0.4634978554911061,-0.4025856322914537,-0.3020874190505117,-0.17393490928484528,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.15,555,570
63,0.32667397215092103,-0.40294527085021803,-0.4730426892238164,-0.525436684979579,1.6919507829786133,0.4634978554911061,-0.4025856322914537,-0.3020874190505117,-0.11136443712782775,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.38,565,575
64,0.32667397215092103,-0.40294527085021803,-0.4730426892238164,-0.525436684979579,1.6919507829786133,0.4634978554911061,-0.4025856322914537,-0.3020874190505117,0.13891745150024248,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.57,580,580
65,0.7937312602363521,-0.23024052288710192,-0.42718999130835017,-0.3008802274701956,-0.4981287381152882,-0.4519590128650311,0.19942454695985637,-0.3020874190505117,-0.23644281096970585,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.3,410,435
66,0.7937312602363521,-0.23024052288710192,-0.42718999130835017,-0.3008802274701956,-0.4981287381152882,-0.4519590128650311,0.19942454695985637,-0.3020874190505117,-0.23633852684944415,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.7,435,455
67,0.7937312602363521,-0.23024052288710192,-0.42718999130835017,-0.3008802274701956,-0.4981287381152882,-0.4519590128650311,0.19942454695985637,-0.3020874190505117,-0.2361508154329731,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.1,470,480
68,0.7937312602363521,-0.23024052288710192,-0.42718999130835017,-0.3008802274701956,-0.4981287381152882,-0.4519590128650311,0.19942454695985637,-0.3020874190505117,-0.23581710624813568,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.5,490,515
69,0.7937312602363521,-0.23024052288710192,-0.42718999130835017,-0.3008802274701956,-0.4981287381152882,-0.4519590128650311,0.19942454695985637,-0.3020874190505117,-0.2354625402392459,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.8,508,525
70,0.7937312602363521,-0.23024052288710192,-0.42718999130835017,-0.3008802274701956,-0.4981287381152882,-0.4519590128650311,0.19942454695985637,-0.3020874190505117,-0.23510797423035612,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.9,512,528
71,0.7937312602363521,-0.23024052288710192,-0.42718999130835017,-0.3008802274701956,-0.4981287381152882,-0.4519590128650311,0.19942454695985637,-0.3020874190505117,-0.2347742650455187,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.1,520,530
72,0.7937312602363521,-0.23024052288710192,-0.42718999130835017,-0.3008802274701956,-0.4981287381152882,-0.4519590128650311,0.19942454695985637,-0.3020874190505117,-0.23441969903662893,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.3,523,535
73,0.7937312602363521,-0.23024052288710192,-0.42718999130835017,-0.3008802274701956,-0.4981287381152882,-0.4519590128650311,0.19942454695985637,-0.3020874190505117,-0.2302483342261611,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.8,535,550
74,0.7937312602363521,-0.23024052288710192,-0.42718999130835017,-0.3008802274701956,-0.4981287381152882,-0.4519590128650311,0.19942454695985637,-0.3020874190505117,-0.22607696941569327,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.2,560,570
75,0.7937312602363521,-0.23024052288710192,-0.42718999130835017,-0.3008802274701956,-0.4981287381152882,-0.4519590128650311,0.19942454695985637,-0.3020874190505117,-0.21564855738952368,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.6,575,580
76,0.7937312602363521,-0.23024052288710192,-0.42718999130835017,-0.3008802274701956,-0.4981287381152882,-0.4519590128650311,0.19942454695985637,-0.3020874190505117,-0.1530780852325061,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.7,587,595
77,-0.9188121294102285,-0.31313880190939763,-0.5280659267223761,-0.15850680337919484,-0.4981287381152882,-0.41466262193200326,0.1547484668669948,-0.3020874190505117,-0.2302483342261611,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.1208,475,507
78,-0.9188121294102285,-0.31313880190939763,-0.5280659267223761,-0.15850680337919484,-0.4981287381152882,-0.41466262193200326,0.1547484668669948,-0.3020874190505117,-0.22190560460522543,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.25,490,542
79,-0.9188121294102285,-0.31313880190939763,-0.5280659267223761,-0.15850680337919484,-0.4981287381152882,-0.41466262193200326,0.1547484668669948,-0.3020874190505117,-0.20313446295812015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.299,495,525
80,-0.9188121294102285,-0.31313880190939763,-0.5280659267223761,-0.15850680337919484,-0.4981287381152882,-0.41466262193200326,0.1547484668669948,-0.3020874190505117,-0.1864490037162488,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.4065,505,530
81,-0.9188121294102285,-0.31313880190939763,-0.5280659267223761,-0.15850680337919484,-0.4981287381152882,-0.41466262193200326,0.1547484668669948,-0.3020874190505117,-0.16142081485344179,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.4527,510,535
82,-0.9188121294102285,-0.31313880190939763,-0.5280659267223761,-0.15850680337919484,-0.4981287381152882,-0.41466262193200326,0.1547484668669948,-0.3020874190505117,-0.13222126118016692,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.4664,512,540
83,-1.3858694174956596,-0.31313880190939763,-0.5280659267223761,-0.15850680337919484,-0.4981287381152882,-0.41466262193200326,0.1547484668669948,-0.3020874190505117,-0.2302483342261611,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.9138,445,490
84,-1.3858694174956596,-0.31313880190939763,-0.5280659267223761,-0.15850680337919484,-0.4981287381152882,-0.41466262193200326,0.1547484668669948,-0.3020874190505117,-0.22190560460522543,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0272,460,500
85,-1.3858694174956596,-0.31313880190939763,-0.5280659267223761,-0.15850680337919484,-0.4981287381152882,-0.41466262193200326,0.1547484668669948,-0.3020874190505117,-0.20313446295812015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.1516,477,505
86,-1.3858694174956596,-0.31313880190939763,-0.5280659267223761,-0.15850680337919484,-0.4981287381152882,-0.41466262193200326,0.1547484668669948,-0.3020874190505117,-0.1864490037162488,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.2015,480,513
87,-1.3858694174956596,-0.31313880190939763,-0.5280659267223761,-0.15850680337919484,-0.4981287381152882,-0.41466262193200326,0.1547484668669948,-0.3020874190505117,-0.16142081485344179,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.2939,495,521
88,-1.3858694174956596,-0.31313880190939763,-0.5280659267223761,-0.15850680337919484,-0.4981287381152882,-0.41466262193200326,0.1547484668669948,-0.3020874190505117,-0.13222126118016692,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.3523,503,525
89,-1.8529267055810905,-0.31313880190939763,-0.5280659267223761,-0.15850680337919484,-0.4981287381152882,-0.41466262193200326,0.1547484668669948,-0.3020874190505117,-0.22190560460522543,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.7075,None,485
90,-1.8529267055810905,-0.31313880190939763,-0.5280659267223761,-0.15850680337919484,-0.4981287381152882,-0.41466262193200326,0.1547484668669948,-0.3020874190505117,-0.20313446295812015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.9458,455,490
91,-1.8529267055810905,-0.31313880190939763,-0.5280659267223761,-0.15850680337919484,-0.4981287381152882,-0.41466262193200326,0.1547484668669948,-0.3020874190505117,-0.1864490037162488,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0144,460,495
92,-1.8529267055810905,-0.31313880190939763,-0.5280659267223761,-0.15850680337919484,-0.4981287381152882,-0.41466262193200326,0.1547484668669948,-0.3020874190505117,-0.16142081485344179,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0673,465,497
