,Unnamed: 0,Unnamed: 0.1,in_amount_mmol,p_amount_mmol,ligand_amount_mmol,first_sol_amount_ml,second_sol_amount_ml,third_sol_amount_ml,other_1_amount_mmol,other_2_amount_mmol,total_volume_ml,temp_c,time_min,x0_chloroindium oxalate,x0_indium acetate,x0_indium bromide,x0_indium chloride,x0_indium iodide,x0_indium myristate,x0_indium oxalate,x0_indium palmitate,x0_indium trifluoroacetate,"x0_indium tris(N,N-diisopropylacetamidinato)",x1_bis(trimethylsilyl)phosphine,x1_phosphine gas,x1_phosphorus trichloride,x1_sodium phosphide,x1_tris(diethylamino)phosphine,x1_tris(dimethylamino)phosphine,x1_tris(trimethylgermyl)phosphine,x1_tris(trimethylsilyl)phosphine,x1_white phosphorus,x2_None,x2_dodecanethiol,x2_lauric acid,x2_myristic acid,x2_oleic acid,x2_palmitic acid,x2_stearic acid,x3_4-ethylpyridine,x3_None,x3_dimethylformamide,x3_dodecylamine,x3_mesitylene,x3_octadecene,x3_oleylamine,x3_trioctylamine,x3_trioctylphosphine,x3_trioctylphosphine oxide,x4_None,x4_dioctyl ether,x4_dioctylamine,x4_hexadecylamine,x4_octylamine,x4_oleylamine,x4_toluene,x4_trioctylphosphine,x4_trioctylphosphine oxide,x5_None,x5_trioctylphosphine,x6_None,x6_acetic acid,x6_superhydride,x6_tetrabutylammonium myristate,x6_zinc acetate,x6_zinc bromide,x6_zinc chloride,x6_zinc iodide,x6_zinc octanoate,x6_zinc oleate,x6_zinc stearate,x6_zinc undecylenate,x7_None,x7_copper bromide,x7_oleic acid,x7_water,x7_zinc iodide,diameter_nm,abs_nm,emission_nm,
109,109,109,-0.341121815,-0.59492749,0.214263972,-0.225754087,-0.247351521,-0.096002403,-0.675365227,-0.146248879,-0.240722743,-0.815936773,-0.204076383,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,626,628.6666667,2.666666667
110,110,110,0.980737006,-0.521960095,2.347723562,-0.225754087,-0.079545826,-0.096002403,-0.675365227,-0.146248879,-0.219032167,-0.855756305,-0.308298024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,476,582.6666667,106.6666667
111,111,111,0.980737006,-0.521960095,2.347723562,-0.225754087,-0.079545826,-0.096002403,-0.675365227,-0.146248879,-0.219032167,-0.855756305,-0.307602053,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,497,582.6666667,85.66666667
112,112,112,0.980737006,-0.521960095,2.520706772,-0.225754087,-0.079545826,-0.096002403,-0.675365227,-0.146248879,-0.219032167,-0.855756305,-0.308298024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,498,582.6666667,84.66666667
113,113,113,0.980737006,-0.521960095,2.347723562,-0.225754087,-0.079545826,-0.096002403,-0.675365227,-0.146248879,-0.219032167,-0.855756305,-0.299772381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,509,582.3333333,73.33333333
114,114,114,0.980737006,-0.521960095,2.347723562,-0.225754087,-0.079545826,-0.096002403,-0.675365227,-0.146248879,-0.219032167,-0.855756305,-0.282373108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,518,577.6666667,59.66666667
115,115,115,0.980737006,-0.521960095,2.347723562,-0.225754087,-0.079545826,-0.096002403,-0.675365227,-0.146248879,-0.219032167,-0.855756305,-0.2562742,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,520,577.6666667,57.66666667
116,116,116,0.980737006,-0.521960095,2.520706772,-0.225754087,-0.079545826,-0.096002403,-0.675365227,-0.146248879,-0.219032167,-0.855756305,-0.307602053,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,530,581.5,51.5
117,117,117,0.980737006,-0.521960095,2.520706772,-0.225754087,-0.079545826,-0.096002403,-0.675365227,-0.146248879,-0.219032167,-0.855756305,-0.291072745,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,590,603,13
118,118,118,0.980737006,-0.521960095,2.520706772,-0.225754087,-0.079545826,-0.096002403,-0.675365227,-0.146248879,-0.219032167,-0.855756305,-0.2562742,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,625,643.6666667,18.66666667
119,119,119,0.980737006,-0.521960095,2.712910338,-0.225754087,-0.078567367,-0.096002403,-0.675365227,-0.146248879,-0.218905691,-0.855756305,-0.308298024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,491,587.8333333,96.83333333
120,120,120,0.980737006,-0.521960095,2.712910338,-0.225754087,-0.078567367,-0.096002403,-0.675365227,-0.146248879,-0.218905691,-0.855756305,-0.307602053,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,522,585.6666667,63.66666667
121,121,121,0.980737006,-0.521960095,2.712910338,-0.225754087,-0.078567367,-0.096002403,-0.675365227,-0.146248879,-0.218905691,-0.855756305,-0.299772381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,613,643.3333333,30.33333333
122,122,122,-0.588970344,-0.667894884,-0.343895185,-0.208537761,-0.370637337,-0.096002403,-0.598323356,-0.146248879,-0.240849219,1.573235192,-0.299772381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,None,470,530,60
123,123,123,-0.588970344,-0.667894884,-0.336207042,-0.208537761,-0.370637337,-0.096002403,-0.598323356,-0.146248879,-0.240849219,1.573235192,-0.299772381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,None,460,518,58
124,124,124,-0.588970344,-0.667894884,-0.3285189,-0.208537761,-0.370637337,-0.096002403,-0.598323356,-0.146248879,-0.240849219,1.573235192,-0.299772381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,None,457,522,65
125,125,125,-0.588970344,-0.667894884,-0.320830757,-0.208537761,-0.370637337,-0.096002403,-0.598323356,-0.146248879,-0.240849219,1.573235192,-0.299772381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,None,456,525,69
126,126,126,-0.588970344,-0.667894884,-0.089417663,-0.208537761,-0.370637337,-0.096002403,-0.598323356,-0.146248879,-0.240849219,1.573235192,-0.299772381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,None,455,507,52
127,127,127,-0.580708726,-0.667894884,-0.323906014,-0.191321436,-0.370637337,-0.096002403,-0.675365227,-0.146248879,-0.225039761,0.975942201,-0.099680749,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.3,532,590,58
128,128,128,-0.580708726,-0.667894884,-0.323906014,-0.191321436,-0.370637337,-0.096002403,-0.675365227,-0.146248879,-0.225039761,0.975942201,-0.204076383,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,549,600.8333333,51.83333333
129,129,129,-0.580708726,-0.667894884,-0.323906014,-0.191321436,-0.370637337,-0.096002403,-0.675365227,-0.146248879,-0.225039761,0.975942201,-0.2562742,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,562,604.1666667,42.16666667
130,130,130,-0.580708726,-0.667894884,-0.323906014,-0.191321436,-0.370637337,-0.096002403,-0.675365227,-0.146248879,-0.225039761,0.975942201,-0.303252235,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,570,606.6666667,36.66666667
131,131,131,-0.605493579,-0.682488363,-0.3392823,-0.191321436,-0.339815883,-0.096002403,-0.675365227,-0.146248879,-0.221055778,-0.417741445,-0.282373108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.1,460,590,130
132,132,132,-0.588970344,-0.704378581,-0.323906014,-0.150002255,-0.370637337,-0.096002403,-0.675365227,-0.146248879,-0.187097063,0.975942201,-0.304122199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,571,590.1666667,19.16666667
133,133,133,-0.588970344,-0.704378581,-0.323906014,-0.150002255,-0.370637337,-0.096002403,-0.675365227,-0.146248879,-0.187097063,0.975942201,-0.295422563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,574,597,23
134,134,134,-0.588970344,-0.704378581,-0.323906014,-0.150002255,-0.370637337,-0.096002403,-0.675365227,-0.146248879,-0.187097063,0.975942201,-0.282373108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,574,597,23
135,135,135,-0.588970344,-0.704378581,-0.323906014,-0.150002255,-0.370637337,-0.096002403,-0.675365227,-0.146248879,-0.187097063,0.975942201,-0.151878566,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,575,597,22
136,136,136,-0.341121815,-0.59492749,0.118162189,-0.150002255,-0.370637337,-0.096002403,-0.675365227,-0.146248879,-0.187097063,1.274588696,-0.301512308,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,537,583.3333333,46.33333333
137,137,137,-0.588970344,-0.704378581,-0.323906014,-0.150002255,-0.370637337,-0.096002403,-0.675365227,-0.146248879,-0.187097063,0.975942201,-0.304122199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,500,567.3333333,67.33333333
138,138,138,-0.588970344,-0.704378581,-0.323906014,-0.150002255,-0.370637337,-0.096002403,-0.675365227,-0.146248879,-0.187097063,0.975942201,-0.304122199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,510,567.5,57.5
139,139,139,-0.588970344,-0.704378581,-0.323906014,-0.150002255,-0.370637337,-0.096002403,-0.675365227,-0.146248879,-0.187097063,0.975942201,-0.295422563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,531,577.5,46.5
140,140,140,-0.588970344,-0.704378581,-0.323906014,-0.150002255,-0.370637337,-0.096002403,-0.675365227,-0.146248879,-0.187097063,0.975942201,-0.282373108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,538,589,51
141,141,141,-0.588970344,-0.704378581,-0.323906014,-0.150002255,-0.370637337,-0.096002403,-0.675365227,-0.146248879,-0.187097063,0.975942201,-0.295422563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,540,590,50
142,142,142,-0.588970344,-0.704378581,-0.323906014,-0.150002255,-0.370637337,-0.096002403,-0.675365227,-0.146248879,-0.187097063,0.975942201,-0.282373108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,548,590.3333333,42.33333333
143,143,143,-0.588970344,-0.704378581,-0.323906014,-0.150002255,-0.370637337,-0.096002403,-0.675365227,-0.146248879,-0.187097063,0.975942201,-0.151878566,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,550,591.3333333,41.33333333
144,144,144,-0.588970344,-0.704378581,-0.323906014,-0.150002255,-0.370637337,-0.096002403,-0.675365227,-0.146248879,-0.187097063,0.975942201,-0.151878566,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,550,591.3333333,41.33333333
145,145,145,-0.588970344,-0.704378581,-0.266244944,-0.150002255,-0.370637337,-0.096002403,-0.675365227,-0.146248879,-0.187097063,0.975942201,-0.295422563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,580,602.1666667,22.16666667
146,146,146,-0.588970344,-0.704378581,-0.266244944,-0.150002255,-0.370637337,-0.096002403,-0.675365227,-0.146248879,-0.187097063,0.975942201,-0.282373108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,580,602.1666667,22.16666667
147,147,147,-0.588970344,-0.704378581,-0.266244944,-0.150002255,-0.370637337,-0.096002403,-0.675365227,-0.146248879,-0.187097063,0.975942201,-0.204076383,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,592,602.1666667,10.16666667
148,148,148,-0.341121815,-0.59492749,0.118162189,-0.150002255,-0.370637337,-0.096002403,-0.675365227,-0.146248879,-0.187097063,1.274588696,-0.301512308,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,537,584,47
149,149,149,-0.588970344,-0.704378581,-0.323906014,-0.150002255,-0.370637337,-0.096002403,-0.675365227,-0.146248879,-0.187097063,0.975942201,-0.304122199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,500,558.6666667,58.66666667
150,150,150,-0.588970344,-0.704378581,-0.323906014,-0.150002255,-0.370637337,-0.096002403,-0.675365227,-0.146248879,-0.187097063,0.975942201,-0.295422563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,539,589.8333333,50.83333333
151,151,151,-0.588970344,-0.704378581,-0.323906014,-0.150002255,-0.370637337,-0.096002403,-0.675365227,-0.146248879,-0.187097063,0.975942201,-0.282373108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,549,591.1666667,42.16666667
152,152,152,-0.588970344,-0.704378581,-0.323906014,-0.150002255,-0.370637337,-0.096002403,-0.675365227,-0.146248879,-0.187097063,0.975942201,-0.151878566,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,551,591.1666667,40.16666667
153,153,153,-0.588970344,-0.704378581,-0.323906014,-0.150002255,-0.370637337,-0.096002403,-0.675365227,-0.146248879,-0.187097063,0.975942201,-0.304122199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,496,553.6666667,57.66666667
154,154,154,-0.588970344,-0.704378581,-0.323906014,-0.150002255,-0.370637337,-0.096002403,-0.675365227,-0.146248879,-0.187097063,0.975942201,-0.295422563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,509,553.6666667,44.66666667
155,155,155,-0.588970344,-0.704378581,-0.323906014,-0.150002255,-0.370637337,-0.096002403,-0.675365227,-0.146248879,-0.187097063,0.975942201,-0.282373108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,518,564.1666667,46.16666667
156,156,156,-0.588970344,-0.704378581,-0.323906014,-0.150002255,-0.370637337,-0.096002403,-0.675365227,-0.146248879,-0.187097063,0.975942201,-0.151878566,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,538,580.8333333,42.83333333
157,157,157,-0.341121815,-0.59492749,-0.439228154,-0.150002255,-0.370637337,-0.096002403,-0.490464736,-0.146248879,-0.187097063,1.274588696,-0.301512308,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,None,545,580,35
158,158,158,-0.588970344,-0.667894884,-0.420007798,-0.122456134,-0.370637337,-0.096002403,-0.598323356,-0.146248879,-0.161043076,1.573235192,-0.282373108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.3,436,481,45
159,159,159,1.195539065,0.718485611,-0.439228154,-0.122456134,0.03542309,-0.096002403,-0.675365227,-0.146248879,-0.109314531,0.975942201,0.683286506,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,633,653,20
160,160,160,-0.588970344,-0.667894884,-0.439228154,-0.088023483,-0.370637337,-0.096002403,-0.598323356,-0.146248879,-0.130183015,1.573235192,-0.291072745,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,None,500,550,50
161,161,161,-0.588970344,-0.521960095,-0.323906014,-0.079759646,-0.370637337,-0.096002403,-0.675365227,-0.146248879,-0.122594475,1.374137528,-0.282373108,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,None,631,645.5,14.5
162,162,162,-0.390691521,-0.573037271,-0.054821021,-0.053590831,-0.370637337,-0.096002403,-0.675365227,-0.146248879,-0.0985641,1.772332856,-0.299772381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.2,543.5517241,584.3333333,40.7816092
