,in_amount_mmol,p_amount_mmol,sol_amount_ml,TOP_amount_mmol,acid_amount_mmol,amine_amount_mmol,thiol_amount_mmol,zinc_amount_mmol,other_amount_mmol,total_volume_ml,temp_c,time_min,x0_chloroindium oxalate,x0_indium acetate,x0_indium bromide,x0_indium chloride,x0_indium iodide,x0_indium myristate,x0_indium oxalate,x0_indium palmitate,x0_indium trifluoroacetate,"x0_indium tris(N,N-diisopropylacetamidinato)",x1_bis(trimethylsilyl)phosphine,x1_phosphine gas,x1_phosphorus trichloride,x1_sodium phosphide,x1_tris(diethylamino)phosphine,x1_tris(dimethylamino)phosphine,x1_tris(trimethylgermyl)phosphine,x1_tris(trimethylsilyl)phosphine,x1_white phosphorus,x2_4-ethylpyridine,x2_None,x2_dimethylformamide,x2_mesitylene,x2_octadecene,x2_toluene,x3_None,x3_trioctylphosphine,x4_None,x4_lauric acid,x4_myristic acid,x4_oleic acid,x4_palmitic acid,x4_stearic acid,x5_None,x5_dioctylamine,x5_dodecylamine,x5_hexadecylamine,x5_octylamine,x5_oleylamine,x6_None,x6_dodecanethiol,x7_None,x7_zinc acetate,x7_zinc bromide,x7_zinc chloride,x7_zinc iodide,x7_zinc octanoate,x7_zinc oleate,x7_zinc stearate,x7_zinc undecylenate,x8_None,x8_acetic acid,x8_copper bromide,x8_oleic acid,x8_superhydride,x8_tetrabutylammonium myristate,x8_trioctylamine,x8_trioctylphosphine oxide,x8_water,x8_zinc iodide,diameter_nm,abs_nm,emission_nm
157,-0.481569315,-0.157123123,-0.528015198,-0.30466059,-0.431076632,0.403654471,-0.197117053,0.246171063,-0.263605139,-0.510964808,-0.815936773,-0.290945495,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.9,573,618
114,-0.299813727,0.441209512,-0.528015198,-0.30466059,-0.431076632,1.449135845,-0.197117053,1.121357146,-0.263605139,-0.355309046,-0.815936773,-0.28224616,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,562,None
142,-0.258505638,1.265741069,-0.528015198,-0.30466059,-0.431076632,0.215467823,-0.197117053,0.564420548,0.108693959,-0.538967708,-0.815936773,-0.28224616,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,490,560
144,0.071959067,0.280681244,-0.528015198,-0.30466059,-0.431076632,1.477015348,-0.197117053,0.08704632,-0.263605139,-0.351146453,-0.019546118,-0.29964483,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,None,None
198,0.980737006,-0.631411187,-0.20156645,0.071429693,-0.431076632,-0.641826903,-0.197117053,-0.629015021,-0.263605139,-0.288202996,1.573235192,-0.28224616,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,547,590
207,1.253370388,1.448159556,-0.528015198,3.813776929,-0.431076632,-0.641826903,-0.197117053,-0.629015021,0.489266371,0.087817932,0.776844537,3.449768678,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,577,646
40,2.633060533,0.718485611,0.134022863,-0.30466059,5.129378015,-0.641826903,-0.197117053,-0.629015021,-0.263605139,0.279423363,1.672784024,-0.290945495,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.1,555,595
42,-0.390691521,-0.573037271,0.059592548,-0.30466059,-0.047597001,-0.641826903,-0.197117053,-0.629015021,-0.263605139,-0.09899421,1.772332856,-0.29964483,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.2,None,None
141,0.823766271,1.265741069,-0.20156645,-0.30466059,-0.431076632,3.121906043,-0.197117053,-0.629015021,-0.263605139,0.039632761,-0.815936773,0.944360116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.2,499,590
147,-0.299813727,0.441209512,-0.528015198,-0.30466059,-0.431076632,1.449135845,-0.197117053,1.121357146,-0.263605139,-0.355309046,-0.815936773,-0.28224616,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.2,570,None
156,-0.485700123,-0.157123123,-0.528015198,-0.30466059,-0.431076632,0.403654471,-0.197117053,0.246171063,-0.263605139,-0.510964808,-0.815936773,-0.28224616,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.2,560,None
158,-0.299813727,0.266087765,-0.528015198,-0.30466059,-0.431076632,1.177310687,-0.197117053,1.121357146,-0.263605139,-0.613011413,-0.815936773,-0.303994498,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.2,550,None
159,-0.481569315,-0.157123123,-0.528015198,-0.30466059,-0.431076632,0.403654471,-0.197117053,0.246171063,-0.263605139,-0.510964808,-0.815936773,-0.290945495,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.2,None,None
162,-0.481569315,-0.157123123,-0.528015198,-0.30466059,-0.431076632,0.403654471,-0.197117053,0.246171063,-0.263605139,-0.510964808,-0.815936773,-0.290945495,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.2,None,None
190,-0.588970344,-0.59492749,-0.136276701,-0.30466059,-0.427241836,-0.6139474,-0.197117053,-0.621058784,-0.263605139,-0.284923377,0.179551546,-0.290945495,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3.2,555,645
48,-0.506354167,-0.667894884,0.124882298,-0.116615448,-0.200988854,-0.641826903,-0.197117053,-0.629015021,-0.263605139,-0.004389817,1.175039865,-0.290945495,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.26,584,615
2,0.782458183,0.017998624,-0.528015198,0.600490514,-0.431076632,-0.641826903,-0.197117053,-0.629015021,-0.098138874,-0.500810603,0.975942201,3.449768678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.5,595,None
7,-0.258505638,-0.376025306,1.691836289,-0.30466059,0.144142814,-0.641826903,-0.197117053,-0.629015021,1.970189451,1.534571383,0.577746873,-0.099560119,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.5,562,618
208,1.253370388,1.448159556,-0.528015198,3.813776929,-0.431076632,-0.641826903,-0.197117053,-0.629015021,0.489266371,0.087817932,0.975942201,3.449768678,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.5,590,677
150,-0.423737991,0.134746455,-0.528015198,-0.30466059,-0.431076632,-0.042417582,-0.197117053,-0.390327907,5.842100074,-0.351272592,-0.019546118,-0.307909199,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.6,492,None
200,-0.423737991,-0.631411187,-0.2668562,0.071429693,-0.431076632,-0.641826903,-0.197117053,-0.629015021,-0.263605139,-0.351272592,-0.218643781,-0.290945495,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.6,578,641
13,-0.341121815,-0.59492749,-0.103631826,-0.30466059,0.22083874,-0.429942678,-0.197117053,-0.629015021,-0.263605139,-0.240774661,-0.815936773,-0.29964483,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.7,580,588
35,-0.506354167,-0.667894884,0.124882298,-0.30466059,-0.200988854,-0.641826903,-0.197117053,-0.629015021,-0.263605139,-0.035924614,1.573235192,-0.290945495,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,525,558
107,0.154575243,-0.37675498,4.368716024,-0.30466059,0.71936226,-0.641826903,-0.197117053,-0.629015021,-0.263605139,4.063599092,0.975942201,-0.15175613,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,585,630
218,-0.423737991,-0.631411187,-0.20156645,-0.30466059,-0.085944965,-0.600007648,-0.197117053,-0.629015021,-0.263605139,-0.346416233,0.179551546,0.78777208,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.1,584,None
209,1.253370388,1.448159556,-0.528015198,3.813776929,-0.431076632,-0.641826903,-0.197117053,-0.629015021,0.489266371,0.087817932,1.175039865,3.449768678,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.2,626,729
29,-0.588970344,1.448159556,-0.397435699,-0.30466059,-0.316032743,-0.641826903,-0.197117053,-0.629015021,-0.263605139,-0.540481378,0.776844537,-0.295295163,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.3,620,None
161,-0.299813727,0.667408435,-0.528015198,-0.30466059,-0.431076632,1.477015348,-0.197117053,1.121357146,-0.263605139,-0.351146453,-0.417741445,-0.256148154,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.3,590,625
108,-0.588970344,1.448159556,-0.397435699,-0.30466059,-0.316032743,-0.641826903,-0.197117053,-0.629015021,-0.263605139,-0.540481378,0.179551546,-0.295295163,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.5,623,None
113,-0.588970344,1.448159556,-0.397435699,-0.30466059,-0.316032743,-0.641826903,-0.197117053,-0.629015021,-0.263605139,-0.540481378,0.776844537,-0.295295163,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.5,660,None
3,0.782458183,0.017998624,-0.528015198,0.600490514,-0.431076632,-0.641826903,-0.197117053,-0.629015021,-0.098138874,-0.500810603,1.573235192,3.449768678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.6,650,None
151,-0.423737991,0.134746455,-0.528015198,-0.30466059,-0.431076632,-0.042417582,-0.197117053,-0.390327907,5.842100074,-0.351272592,-0.019546118,-0.307909199,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.6,611,None
210,1.253370388,1.448159556,-0.528015198,3.813776929,-0.431076632,-0.641826903,-0.197117053,-0.629015021,0.489266371,0.087817932,1.374137528,3.449768678,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.8,689,765
145,7.590031113,6.555877169,2.736472283,7.217145079,-0.431076632,-0.641826903,-0.197117053,-0.629015021,-0.263605139,3.748251115,-1.811425091,2.197064397,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,587,None
191,1.195539065,0.718485611,-0.528015198,2.704061678,-0.431076632,-0.641826903,-0.197117053,-0.629015021,0.354411364,-0.109716041,0.975942201,0.683380057,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,633,653
211,1.253370388,1.448159556,-0.528015198,3.813776929,-0.431076632,-0.641826903,-0.197117053,-0.629015021,0.489266371,0.087817932,1.573235192,3.449768678,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,729,775
112,0.319807596,0.134746455,-0.33214595,-0.30466059,-0.431076632,-0.572128145,-0.197117053,-0.629015021,-0.263605139,-0.467888274,-0.855756305,0.422399998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.7,622,680
119,-0.299813727,0.664489739,-0.528015198,-0.30466059,-0.431076632,0.389714719,-0.197117053,1.121357146,-0.263605139,-0.513046104,-1.015034436,-0.29964483,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,478,518
213,-0.580708726,-0.667894884,-0.070986951,-0.30466059,-0.316032743,-0.641826903,-0.197117053,-0.629015021,-0.263605139,-0.225133401,0.975942201,-0.099560119,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.3,532,590
